Boardman,Portland General Electric Co,Morrow,45.6933,-119.8056,4355071,4839820,COAL,Oregon,OR
Bonneville,USCE-North Pacific Division,Multnomah,45.6404,-121.9464,4558978,0,HYDRO,Oregon,OR
Bull Run,Portland General Electric Co,Clackamas,45.1807,-122.2165,80434,0,HYDRO,Oregon,OR
Carmen Smith,Eugene Water & Electric Board,Linn,44.2733,-122.0501,211378,0,HYDRO,Oregon,OR
Clearwater 1,PacifiCorp-Pacific,Douglas,43.2732,-123.163,34647,0,HYDRO,Oregon,OR
Clearwater 2,PacifiCorp-Pacific,Douglas,43.2732,-123.163,45315,0,HYDRO,Oregon,OR
Co-Gen II LLC,Co-Generation Co,Douglas,43.2732,-123.163,65539,972,BIOMASS,Oregon,OR
Co-Gen LLC,Co-Generation Co,Grant,44.4845,-119.0067,35568,486,BIOMASS,Oregon,OR
Coffin Butte,Power Resources Cooperative,Benton,44.4835,-123.4277,25044,0,BIOMASS,Oregon,OR
Combine Hills I,Eurus Energy America,Umatilla,45.5878,-118.7356,117081,0,WIND,Oregon,OR
Condon Windpower LLC,AES NUGs,Gilliam,45.2369,-120.2036,83829,0,WIND,Oregon,OR
Copper Dam Plant,Farmer's Irrigation District,Hood River,45.5144,-121.6489,14133,0,HYDRO,Oregon,OR
Cougar,USCE-North Pacific Division,Lane,43.931,-122.8437,121802,0,HYDRO,Oregon,OR
Covanta Marion Inc,Covanta Energy,Marion,44.8992,-122.5888,87463,183197,BIOMASS,Oregon,OR
Coyote Springs,Portland General Electric Co,Morrow,45.8486,-119.6744,1430593,635812,GAS,Oregon,OR
Coyote Springs II,Avista Utilities,Morrow,45.8478,-119.6738,1622778,676861,GAS,Oregon,OR
Detroit,USCE-North Pacific Division,Marion,44.7224,-122.2511,134562,0,HYDRO,Oregon,OR
Dexter,USCE-North Pacific Division,Lane,43.931,-122.8437,76805,0,HYDRO,Oregon,OR
Dillard Complex,Roseburg Forest Products Co,Douglas,43.0895,-123.4153,188422,2647,BIOMASS,Oregon,OR
Dry Creek Landfill Gas to Energy Project,Oregon Environmental Industries LLC,Jackson,42.4274,-122.7231,12026,0,BIOMASS,Oregon,OR
Eagle Point,PacifiCorp-Pacific,Jackson,42.4274,-122.7231,18520,0,HYDRO,Oregon,OR
East Side,PacifiCorp-Pacific,Klamath,42.6822,-121.6467,10528,0,HYDRO,Oregon,OR
Elkhorn Valley Wind Farm,Telocaset Wind Power Partners,Union,45.3001,-118.0057,16890,0,WIND,Oregon,OR
Evergreen BioPower LLC,Evergreen BioPower LLC,Linn,44.4825,-122.5314,6648,148,BIOMASS,Oregon,OR
Falls Creek,Falls Creek Hydropower LP,Linn,44.4825,-122.5314,14909,0,HYDRO,Oregon,OR
Faraday,Portland General Electric Co,Clackamas,45.1807,-122.2165,153275,0,HYDRO,Oregon,OR
Fish Creek,PacifiCorp-Pacific,Douglas,43.2732,-123.163,35712,0,HYDRO,Oregon,OR
Foster,USCE-North Pacific Division,Linn,44.4825,-122.5314,53904,0,HYDRO,Oregon,OR
FPL Energy Vansycle LLC (OR),NextEra Energy Resources,Umatilla,46.1043,-118.9196,288177,0,WIND,Oregon,OR
Galesville Project,Douglas County,Douglas,43.2732,-123.163,4878,0,HYDRO,Oregon,OR
Green Peter,USCE-North Pacific Division,Linn,44.4491,-122.5494,229443,0,HYDRO,Oregon,OR
Green Springs,USBR-Pacific NW Region,Jackson,42.4274,-122.7231,64195,0,HYDRO,Oregon,OR
Hells Canyon,Idaho Power Co,Wallowa,45.2439,-116.7008,1560339,0,HYDRO,Oregon,OR
Hermiston Generating Plant,Perennial Power Holdings,Umatilla,45.8042,-119.37,3417904,1473490,GAS,Oregon,OR
Hermiston Power Partnership,Calpine,Umatilla,45.7931,-119.3117,3078085,1329941,GAS,Oregon,OR
Hills Creek,USCE-North Pacific Division,Lane,43.931,-122.8437,147813,0,HYDRO,Oregon,OR
John C Boyle,PacifiCorp-Pacific,Klamath,42.122,-122.0485,279767,0,HYDRO,Oregon,OR
John Day,USCE-North Pacific Division,Sherman,45.6137,-121.1336,8928904,0,HYDRO,Oregon,OR
Klamath Cogeneration Plant,Iberdrola Renewables,Klamath,42.1739,-121.8106,2433974,950368,GAS,Oregon,OR
Klamath Expansion Project,Iberdrola Renewables,Klamath,42.1725,-121.8139,25543,15862,GAS,Oregon,OR
Klondike Wind Power,Iberdrola Renewables,Sherman,45.399,-120.6871,56169,0,WIND,Oregon,OR
Klondike Windpower II,Iberdrola Renewables,Sherman,45.9772,-120,223339,0,WIND,Oregon,OR
Klondike Windpower III,Iberdrola Renewables,Sherman,45.5833,-120.7667,89171,0,WIND,Oregon,OR
Lacomb Irrigation District,Lacomb Irrigation Dist,Linn,44.4494,-122.5492,4804,0,HYDRO,Oregon,OR
Leaburg,Eugene Water & Electric Board,Lane,43.931,-122.8437,97012,0,HYDRO,Oregon,OR
Leaning Juniper,PacifiCorp-Pacific,Gilliam,45.7189,-120.6969,290452,0,WIND,Oregon,OR
Lemolo 1,PacifiCorp-Pacific,Douglas,43.2732,-123.163,127469,0,HYDRO,Oregon,OR
Lemolo 2,PacifiCorp-Pacific,Douglas,43.2732,-123.163,148711,0,HYDRO,Oregon,OR
Lookout Point,USCE-North Pacific Division,Lane,43.9153,-122.7531,302859,0,HYDRO,Oregon,OR
Lost Creek,USCE-North Pacific Division,Jackson,42.6719,-122.6781,287571,0,HYDRO,Oregon,OR
McNary,USCE-North Pacific Division,Umatilla,45.9402,-119.2988,5356361,0,HYDRO,Oregon,OR
Medford Operation,Boise Building Solutions Manufact LLC,Jackson,42.4274,-122.7231,1018,13,BIOMASS,Oregon,OR
Michell Butte Power Project,Owyhee Irrigation District,Malheur,43.1864,-117.6161,5906,0,HYDRO,Oregon,OR
Middle Fork Irrigation District,Middle Fork Irrigation Dist,Hood River,45.5144,-121.6489,25245,0,HYDRO,Oregon,OR
North Fork,Portland General Electric Co,Clackamas,45.2434,-122.2798,183165,0,HYDRO,Oregon,OR
North Fork Hydro,HDI Associates V,Klamath,45.2434,-122.2799,2256,0,HYDRO,Oregon,OR
Oak Grove,Portland General Electric Co,Clackamas,45.2434,-122.2799,244527,0,HYDRO,Oregon,OR
Opal Springs Hydro,Desehutes Valley Water District,Jefferson,44.6233,-121.1729,26806,0,HYDRO,Oregon,OR
Owyhee Dam Power Project,Owyhee Irrigation District,Malheur,43.1864,-117.6161,23855,0,HYDRO,Oregon,OR
Oxbow,Idaho Power Co,Baker,44.9705,-116.8502,782019,0,HYDRO,Oregon,OR
Pelton,Portland General Electric Co,Jefferson,44.6933,-121.23,415104,0,HYDRO,Oregon,OR
Peters Drive Plant,Farmer's Irrigation District,Hood River,45.5144,-121.6489,1087,0,HYDRO,Oregon,OR
PHP 2,Portland General Electric Co,Clackamas,45.1807,-122.2165,74897,0,HYDRO,Oregon,OR
Port Westward,Portland General Electric Co,Columbia,46.1792,-123.1717,1722070,747999,GAS,Oregon,OR
Prospect 1,PacifiCorp-Pacific,Jackson,42.4274,-122.7231,14729,0,HYDRO,Oregon,OR
Prospect 2,PacifiCorp-Pacific,Jackson,42.4274,-122.7231,271507,0,HYDRO,Oregon,OR
Prospect 3,PacifiCorp-Pacific,Jackson,42.4274,-122.7231,44199,0,HYDRO,Oregon,OR
Prospect 4,PacifiCorp-Pacific,Jackson,42.4274,-122.7231,2024,0,HYDRO,Oregon,OR
River Mill,Portland General Electric Co,Clackamas,45.1807,-122.2165,97790,0,HYDRO,Oregon,OR
Round Butte,Portland General Electric Co,Jefferson,44.605,-121.2767,965950,0,HYDRO,Oregon,OR
Short Mountain,Emerald People's Utility Dist,Lane,43.931,-122.8437,14339,0,BIOMASS,Oregon,OR
Siphon Power Project,Central Oregon Irrigation Dist,Deschutes,43.9081,-121.2258,25,0,HYDRO,Oregon,OR
Slide Creek,PacifiCorp-Pacific,Douglas,43.2732,-123.163,81721,0,HYDRO,Oregon,OR
Soda Springs,PacifiCorp-Pacific,Douglas,43.2732,-123.163,41295,0,HYDRO,Oregon,OR
SP Newsprint- Newberg Cogen,SP Newsprint Co,Yamhill,45.2879,-122.9627,469924,115239,GAS,Oregon,OR
Stone Creek,Eugene Water & Electric Board,Clackamas,45.1807,-122.2165,64975,0,HYDRO,Oregon,OR
Sullivan,Portland General Electric Co,Clackamas,45.1807,-122.2165,122451,0,HYDRO,Oregon,OR
The Dalles,USCE-North Pacific Division,Wasco,45.614,-121.1346,6492283,0,HYDRO,Oregon,OR
The Dalles Fishway,Northern Wasco County PUD,Wasco,45.1553,-121.1659,44388,0,HYDRO,Oregon,OR
Toketee Falls,PacifiCorp-Pacific,Douglas,43.3058,-122.5021,209075,0,HYDRO,Oregon,OR
Tunnel 1 Power Project,Owyhee Irrigation District,Malheur,43.1864,-117.6161,12560,0,HYDRO,Oregon,OR
Univ of Oregon Central Power Station,University of Oregon,Lane,43.931,-122.8437,5134,17226,GAS,Oregon,OR
Vansycle,NextEra Energy Resources,Umatilla,45.5878,-118.7356,70486,0,WIND,Oregon,OR
Wallowa Falls,PacifiCorp-Pacific,Wallowa,45.5785,-117.1837,6162,0,HYDRO,Oregon,OR
Walterville,Eugene Water & Electric Board,Lane,43.931,-122.8437,58625,0,HYDRO,Oregon,OR
Warm Springs Forest Products,Warm Springs Forest Prod Indst,Jefferson,44.6233,-121.1729,13428,248,BIOMASS,Oregon,OR
Warm Springs Power Enterprises,Warm Springs Power Enterprises,Jefferson,44.6233,-121.1729,83659,0,HYDRO,Oregon,OR
Wauna Mill,Georgia Pacific,Clatsop,45.9827,-123.6553,169779,32108,GAS,Oregon,OR
Weyerhaeuser Springfield Oregon,Weyerhaeuser Co,Lane,44.0557,-122.9576,167964,17273,BIOMASS,Oregon,OR
AE Hunlock 4,Allegheny Energy Supply Co LLC,Luzerne,41.2033,-76.0683,36067,21712,GAS,Pennsylvania,PA
AES Beaver Valley Partners Beaver Valley,AES NUGs,Beaver,40.6558,-80.3556,899873,782086,COAL,Pennsylvania,PA
AES Ironwood LLC,AES NUGs,Lebanon,40.3509,-76.3658,2248963,1051987,GAS,Pennsylvania,PA
Allegheny Energy Units 1 & 2,Allegheny Energy Supply Co LLC,Allegheny,40.5447,-79.7678,80846,48794,GAS,Pennsylvania,PA
Allegheny Energy Units 12 & 13,Allegheny Energy Supply Co LLC,Franklin,39.8668,-77.6859,123472,76293,GAS,Pennsylvania,PA
Allegheny Energy Units 3 4 & 5,Allegheny Energy Supply Co LLC,Allegheny,40.5456,-79.7669,591765,269725,GAS,Pennsylvania,PA
Allegheny Energy Units 8 & 9,Allegheny Energy Supply Co LLC,Fayette,39.7475,-79.8388,43436,25506,GAS,Pennsylvania,PA
Allegheny Hydro No 8 LP,Dynegy Inc,Armstrong,40.8154,-79.4752,69282,0,HYDRO,Pennsylvania,PA
Allegheny Hydro No 9 LP,Dynegy Inc,Armstrong,40.8154,-79.4752,79200,0,HYDRO,Pennsylvania,PA
Allegheny Hydro Partners Ltd,Dynegy Inc,Armstrong,40.8154,-79.4752,31953,0,HYDRO,Pennsylvania,PA
Allegheny No 6 Hydro Partners,Dynegy Inc,Armstrong,40.8154,-79.4752,34232,0,HYDRO,Pennsylvania,PA
Allegheny Ridge Wind Farm,Infigen Energy,Cambria,40.3861,-78.6828,64262,0,WIND,Pennsylvania,PA
American Eagle Paper Mills,American Eagle Paper Mills,Blair,40.4852,-78.3501,29235,20159,COAL,Pennsylvania,PA
American Ref-Fuel of Delaware Valley,Covanta Energy,Delaware,39.8237,-75.4036,606942,1141990,BIOMASS,Pennsylvania,PA
Archbald Power Station,PEI Power Corp,Lackawanna,41.4844,-75.5403,100175,23914,BIOMASS,Pennsylvania,PA
Armstrong,International Power America,Armstrong,40.6383,-79.3503,69527,53117,OIL,Pennsylvania,PA
Armstrong Power Station,Allegheny Energy Supply Co LLC,Armstrong,40.9289,-79.4658,2102158,2207858,COAL,Pennsylvania,PA
Beaver Valley,FirstEnergy Nuclear Operating Company,Beaver,40.6219,-80.4336,14540864,0,NUCLEAR,Pennsylvania,PA
Beaver Valley Patterson Dam,Enel North America Inc,Beaver,40.6839,-80.3519,4980,0,HYDRO,Pennsylvania,PA
Bethlehem Power Plant,Calpine,Northampton,40.6175,-75.3147,1764955,884048,GAS,Pennsylvania,PA
Blossburg,GenOn Energy,Tioga,41.7219,-77.0831,12957,9306,GAS,Pennsylvania,PA
Bruce Mansfield,FirstEnergy Generation Corp,Beaver,40.6344,-80.42,17812665,17483180,COAL,Pennsylvania,PA
Brunot Island,GenOn Energy,Allegheny,40.4638,-80.044,6272,26515,GAS,Pennsylvania,PA
Bucknell University,Bucknell University,Union,40.9551,-76.8789,42595,22005,GAS,Pennsylvania,PA
Cambria Cogen,Northern Star Generation Services Co LLC,Cambria,40.4748,-78.7021,728738,1011313,COAL,Pennsylvania,PA
Casselman,Iberdrola Renewables,Somerset,39.9714,-79.0317,320,0,WIND,Pennsylvania,PA
Chester Generating Station,Exelon Energy,Chester,39.8311,-75.3859,776,931,OIL,Pennsylvania,PA
Chester Operations,Kimberly-Clark Corp,Delaware,39.8439,-75.3575,375728,256743,COAL,Pennsylvania,PA
Cheswick Power Plant,GenOn Energy,Allegheny,40.5383,-79.7906,2906644,2919434,COAL,Pennsylvania,PA
Clairton Works,United States Steel Corporation,Allegheny,40.3097,-79.8819,105048,47111,OTHRFOSL,Pennsylvania,PA
Colver Power Project,Inter-Power/AhlCon Partners LP,Cambria,40.55,-78.8,838991,1085663,COAL,Pennsylvania,PA
Conemaugh,GenOn Energy,Indiana,40.3842,-79.0611,12956157,12192001,COAL,Pennsylvania,PA
Conemaugh Hydro Plant,Pennsylvania Renewable Resources,Westmoreland,40.3101,-79.4721,5,0,HYDRO,Pennsylvania,PA
Cromby Generating Station,Exelon Energy,Chester,40.1514,-75.5306,831090,1067397,COAL,Pennsylvania,PA
Croydon CT Generating Station,Exelon Energy,Bucks,40.08,-74.8917,8530,9099,OIL,Pennsylvania,PA
Delaware Generating Station,Exelon Energy,Philadelphia,39.9678,-75.1244,1077,1637,OIL,Pennsylvania,PA
Ebensburg Power,Ebensburg Power Co,Cambria,40.455,-78.7472,430144,669632,COAL,Pennsylvania,PA
Eddystone Generating Station,Exelon Energy,Delaware,39.858,-75.323,2939598,3877368,COAL,Pennsylvania,PA
Elrama Power Plant,GenOn Energy,Washington,40.2525,-79.9183,1990365,2356303,COAL,Pennsylvania,PA
Erie Coke,Erie Coke Corp,Erie,41.9923,-80.0392,10437,4046,OTHRFOSL,Pennsylvania,PA
Fairless Energy Center,Dominion Energy NUGs,Bucks,40.1464,-74.7406,3642692,1583950,GAS,Pennsylvania,PA
Fairless Hills,Exelon Energy,Bucks,40.1405,-74.7506,228968,365,BIOMASS,Pennsylvania,PA
Falling Spring,Chambersburg Borough of,Franklin,39.9279,-77.7247,6733,4258,GAS,Pennsylvania,PA
Falls,Exelon Energy,Bucks,40.1778,-74.7894,727,1045,OIL,Pennsylvania,PA
Fayette Energy Facility,Duke Energy Ohio Inc,Fayette,39.8592,-79.9182,621019,303947,GAS,Pennsylvania,PA
Foster Wheeler Mt Carmel Cogen,Mount Carmel Cogen Inc,Northumberland,40.8092,-76.4539,311074,349839,COAL,Pennsylvania,PA
FPL E Somerset Windpower LLC,NextEra Energy Resources,Somerset,39.9714,-79.0317,20205,0,WIND,Pennsylvania,PA
FPL Energy Marcus Hook LP,NextEra Energy Resources,Delaware,39.8083,-75.4225,2377026,1494196,GAS,Pennsylvania,PA
Frey Farm Landfill,PPL Generation LLC,Lancaster,40.0457,-76.2523,15159,0,BIOMASS,Pennsylvania,PA
G F Weaton Power Station,Horsehead Corporation,Beaver,40.6672,-80.3465,525886,569656,COAL,Pennsylvania,PA
General Electric Diesel Engine Plant,General Electric Co,Mercer,41.3023,-80.2605,6722,9638,OIL,Pennsylvania,PA
General Electric Erie PA Power,General Electric Co,Erie,41.9923,-80.0392,3996,2745,OIL,Pennsylvania,PA
Granger Energy of Honeybrook,Granger Electric Co,Lancaster,40.0457,-76.2523,48,0,BIOMASS,Pennsylvania,PA
Grays Ferry Cogeneration,Trigen Companies,Philadelphia,39.9417,-75.1883,485621,215611,GAS,Pennsylvania,PA
Greater Lebanon Refuse Authority Landfil,PPL Generation LLC,Lebanon,40.3675,-76.4626,5294,0,BIOMASS,Pennsylvania,PA
Green Knight Energy Center,Waste Management Inc,Northampton,40.7548,-75.3138,48866,0,BIOMASS,Pennsylvania,PA
Green Mountain Wind Farm,NextEra Energy Resources,Somerset,39.9714,-79.0317,7694,0,WIND,Pennsylvania,PA
Hamilton,GenOn Energy,Adams,39.9086,-76.9886,2094,3014,OIL,Pennsylvania,PA
Handsome Lake Energy LLC,Constellation Energy Commodities Group,Venango,41.2908,-79.8061,157562,104415,GAS,Pennsylvania,PA
Harrisburg Facility,Harrisburg Authority,Dauphin,40.4191,-76.7803,31576,19195,BIOMASS,Pennsylvania,PA
Hatfields Ferry Power Station,Allegheny Energy Supply Co LLC,Greene,39.8562,-79.9274,10510804,10229564,COAL,Pennsylvania,PA
Hazelton,Lakeside Energy,Luzerne,40.9282,-76.0416,11105,8496,GAS,Pennsylvania,PA
Homer City Station,Edison Mission Energy,Indiana,40.511,-79.1968,13621570,13651808,COAL,Pennsylvania,PA
Hunlock Power Station,UGI Development Co,Luzerne,41.2033,-76.0683,260549,358575,COAL,Pennsylvania,PA
Hunterstown,GenOn Energy,Adams,39.8662,-77.1648,7880,6903,OIL,Pennsylvania,PA
Hunterstown,GenOn Energy,Adams,39.8725,-77.1672,1190623,531081,GAS,Pennsylvania,PA
Indiana University of Pennsylvania,Indiana University of Penn,Indiana,40.6527,-79.0942,128948,67530,GAS,Pennsylvania,PA
John B Rich Memorial Power Station,Gilberton Power Co,Schuylkill,40.79,-76.1984,644137,381174,COAL,Pennsylvania,PA
Johnsonburg Mill,Domtar Inc,Elk,41.4908,-78.6767,172450,50325,BIOMASS,Pennsylvania,PA
Juniata Locomotive Shop,Norfork Southern Corp,Blair,40.4852,-78.3501,4292,6866,COAL,Pennsylvania,PA
Keystone,GenOn Energy,Armstrong,40.6604,-79.3411,12277622,11965818,COAL,Pennsylvania,PA
Keystone Landfill,Keystone Recovery Inc,Lackawanna,41.4386,-75.613,43337,0,BIOMASS,Pennsylvania,PA
Kline Township Cogen Facility,GDF-SUEZ Energy Resources,Schuylkill,40.8737,-75.9936,469215,630715,COAL,Pennsylvania,PA
Koppers Susquehanna Plant,Koppers Inc,Lycoming,41.186,-76.8316,61881,1882,BIOMASS,Pennsylvania,PA
Lake Lynn Power Station,Allegheny Energy Supply Co LLC,Fayette,39.7476,-79.8382,132964,0,HYDRO,Pennsylvania,PA
Lakeview Gas Recovery,Bio-Energy Partners,Erie,41.9923,-80.0392,47502,0,BIOMASS,Pennsylvania,PA
Lancaster County Resource Recovery,Covanta Energy,Lancaster,40.0711,-76.6436,197269,345073,BIOMASS,Pennsylvania,PA
Lebanon Methane Recovery,Lebanon Methane Recovery Inc,Lebanon,40.3675,-76.4626,4705,0,BIOMASS,Pennsylvania,PA
Liberty Electric Power Plant,NAES Co,Delaware,39.8622,-75.3361,1667886,751411,GAS,Pennsylvania,PA
Limerick,Exelon Energy,Montgomery,40.2257,-75.5866,19053534,0,NUCLEAR,Pennsylvania,PA
Locust Ridge,Iberdrola Renewables,Schuylkill,40.7076,-76.2238,53979,0,WIND,Pennsylvania,PA
Lower Mount Bethel Energy,Lower Mount Bethel Energy LLC,Northampton,40.8011,-75.105,1219925,551476,GAS,Pennsylvania,PA
Marcus Hook Refinery Cogen,NextEra Energy Resources,Delaware,39.8103,-75.4281,177669,50820,GAS,Pennsylvania,PA
Meyersdale Windpower,NextEra Energy Resources,Somerset,39.9714,-79.0317,73392,0,WIND,Pennsylvania,PA
Mill Run Windpower,NextEra Energy Resources,Somerset,39.9714,-79.0317,32786,0,WIND,Pennsylvania,PA
Mitchell Power Station,Allegheny Energy Supply Co LLC,Washington,40.2207,-79.9682,877855,913838,COAL,Pennsylvania,PA
Modern Landfill Production Plant,Modern Mallard Energy LLC,York,39.9212,-76.7261,34096,0,BIOMASS,Pennsylvania,PA
Mon Valley Works,United States Steel Corporation,Allegheny,40.3925,-79.8564,379457,217657,OTHRFOSL,Pennsylvania,PA
Moser Generating Station,Exelon Energy,Montgomery,40.2352,-75.6193,1433,1637,OIL,Pennsylvania,PA
Mountain,GenOn Energy,Cumberland,40.1219,-77.1761,16789,21400,OIL,Pennsylvania,PA
Mountain View,Industrial Power Generating Company LLC,Franklin,39.9279,-77.7247,12665,3362,OIL,Pennsylvania,PA
Muddy Run,Exelon Energy,Lancaster,39.8076,-76.2993,-491642,0,HYDRO,Pennsylvania,PA
New Castle Plant,GenOn Energy,Lawrence,40.9378,-80.3681,1437562,1579226,COAL,Pennsylvania,PA
Newman,Newman & Co Inc,Philadelphia,40.0042,-75.1414,10395,4634,GAS,Pennsylvania,PA
North East Cogeneration Plant,Energy Systems North East LLC,Erie,42.202,-79.8425,26282,9587,GAS,Pennsylvania,PA
Northampton Generating Company LP,Cogentrix Energy,Northampton,40.6917,-75.4792,858730,339782,COAL,Pennsylvania,PA
Ontelaunee Energy Center,Dynegy Inc,Berks,40.4219,-75.9353,1149852,498896,GAS,Pennsylvania,PA
Orchard Park,Chambersburg Borough of,Franklin,39.9109,-77.6667,20553,11784,GAS,Pennsylvania,PA
Ortanna,GenOn Energy,Adams,39.8442,-77.3511,4025,5454,OIL,Pennsylvania,PA
P H Glatfelter,P H Glatfelter,York,39.8717,-76.8664,669914,159897,BIOMASS,Pennsylvania,PA
Panther Creek Energy Facility,Constellation Energy Commodities Group,Carbon,40.8556,-75.8781,656022,648106,COAL,Pennsylvania,PA
Paxton Creek Cogeneration,NRG Energy,Dauphin,40.4191,-76.7803,4593,2350,GAS,Pennsylvania,PA
Peach Bottom,Exelon Energy,York,39.7567,-76.2636,18898722,0,NUCLEAR,Pennsylvania,PA
Pennsbury,Exelon Energy,Bucks,40.3351,-75.1132,5166,0,BIOMASS,Pennsylvania,PA
Philadelphia Refinery,Sunoco Inc,Philadelphia,39.9058,-75.2122,95120,63537,OTHRFOSL,Pennsylvania,PA
Philadelphia Water Department Southwest,Penn Power Systems,Philadelphia,39.9001,-75.1978,-358,100,OTHRFOSL,Pennsylvania,PA
Piney,Hawks Nest Hydro LLC,Clarion,41.1927,-79.4253,57000,0,HYDRO,Pennsylvania,PA
Piney Creek Project,Colmac Clarion Inc,Clarion,41.1776,-79.4418,267748,355989,COAL,Pennsylvania,PA
Plymouth Renewable Energy,Covanta Energy,Montgomery,40.0967,-75.3103,208860,411873,BIOMASS,Pennsylvania,PA
Portland,GenOn Energy,Northampton,40.91,-75.0789,2261515,2398074,COAL,Pennsylvania,PA
PPL Brunner Island,PPL Generation LLC,York,40.097,-76.6962,10450844,9432885,COAL,Pennsylvania,PA
PPL Holtwood,PPL Generation LLC,Lancaster,39.8277,-76.3259,525053,0,HYDRO,Pennsylvania,PA
PPL HW Wallenpaupack,PPL Generation LLC,Wayne,40.7501,-75.2708,77795,0,HYDRO,Pennsylvania,PA
PPL Martin Creek LLC Allentown,PPL Generation LLC,Lehigh,40.6089,-75.4556,1074,1410,OIL,Pennsylvania,PA
PPL Martins Creek,PPL Generation LLC,Northampton,40.796,-75.107,1347234,1677450,COAL,Pennsylvania,PA
PPL Martins Creek Harrisburg,PPL Generation LLC,Dauphin,40.2599,-76.858,2859,3755,OIL,Pennsylvania,PA
PPL Martins Creek LLC Fishbach,PPL Generation LLC,Schuylkill,40.6914,-76.2164,206,241,OIL,Pennsylvania,PA
PPL Martins Creek LLC Harwood,PPL Generation LLC,Luzerne,40.935,-76.0292,1139,1479,OIL,Pennsylvania,PA
PPL Martins Creek LLC Jenkins,PPL Generation LLC,Luzerne,41.2814,-75.8178,283,380,OIL,Pennsylvania,PA
PPL Martins Creek LLC Lock Haven,PPL Generation LLC,Clinton,41.1189,-77.4706,139,159,OIL,Pennsylvania,PA
PPL Martins Creek LLC West Shore,PPL Generation LLC,Cumberland,40.1908,-76.9456,666,758,OIL,Pennsylvania,PA
PPL Martins Creek LLC Williamsport,PPL Generation LLC,Lycoming,41.2358,-77.0083,301,405,OIL,Pennsylvania,PA
PPL Montour,PPL Generation LLC,Montour,41.0714,-76.6672,10083553,9339486,COAL,Pennsylvania,PA
PPL Susquehanna,PPL Generation LLC,Luzerne,41.0944,-76.1431,18237902,0,NUCLEAR,Pennsylvania,PA
Procter & Gamble Mehoopany Mill,Procter & Gamble,Wyoming,41.573,-76.0426,362738,115578,GAS,Pennsylvania,PA
PWD Northwest Facility,Penn Power Systems,Philadelphia,40.0042,-75.1414,-283,0,BIOMASS,Pennsylvania,PA
Richmond Generating Station,Exelon Energy,Philadelphia,39.9853,-75.0733,4631,4945,OIL,Pennsylvania,PA
Safe Harbor,Constellation Energy Commodities Group,Lancaster,39.9244,-76.39,1004407,0,HYDRO,Pennsylvania,PA
Schuylkill Generating Station,Exelon Energy,Philadelphia,39.9425,-75.1883,78529,83077,OIL,Pennsylvania,PA
Scrubgrass Generating Company LP,Cogentrix Energy,Venango,41.2678,-79.8114,682956,826041,COAL,Pennsylvania,PA
Seneca,FirstEnergy Generation Corp,Warren,41.8389,-79.0056,-231213,0,HYDRO,Pennsylvania,PA
Seward,GenOn Energy,Indiana,40.4081,-79.0339,3548393,3751755,COAL,Pennsylvania,PA
Shawnee,GenOn Energy,Monroe,41.0814,-75.025,367,724,OIL,Pennsylvania,PA
Shawville,GenOn Energy,Clearfield,41.067,-78.3656,3454065,3597423,COAL,Pennsylvania,PA
Southwark,Exelon Energy,Philadelphia,39.9144,-75.135,1485,1799,OIL,Pennsylvania,PA
St Nicholas Cogen Project,Schuylkill Energy Resource Inc,Schuylkill,40.8222,-76.1736,665477,819943,COAL,Pennsylvania,PA
Stowe Power Production Plant,Waste Management Inc,Montgomery,40.2094,-75.3727,35247,0,BIOMASS,Pennsylvania,PA
Sunbury Generation LP,Corona Power LLC,Snyder,40.8361,-76.825,2038023,2743492,COAL,Pennsylvania,PA
The Hill at Whitemarsh,PPL Generation LLC,Montgomery,40.2094,-75.3727,1155,710,GAS,Pennsylvania,PA
Three Mile Island,Exelon Energy,Dauphin,40.1515,-76.7232,6645294,0,NUCLEAR,Pennsylvania,PA
Titus,GenOn Energy,Berks,40.3061,-75.9081,1365549,1490833,COAL,Pennsylvania,PA
Tolna,GenOn Energy,York,39.7636,-76.6345,6458,8034,OIL,Pennsylvania,PA
Townsend Hydro,Beaver Falls Municipal Auth,Beaver,40.6839,-80.3519,17306,0,HYDRO,Pennsylvania,PA
Viking Energy of Northumberland,GDF-SUEZ Energy Resources,Northumberland,40.9152,-76.8099,128673,2791,BIOMASS,Pennsylvania,PA
Warrior Ridge Hydro,American Hydro Power,Huntingdon,40.416,-77.9832,7238,0,HYDRO,Pennsylvania,PA
Waymart Wind,NextEra Energy Resources,Wayne,41.5533,-75.4542,159469,0,WIND,Pennsylvania,PA
West Point,Merck & Co Inc,Montgomery,40.2128,-75.3022,178197,56248,GAS,Pennsylvania,PA
Wheelabrator Falls,Waste Management Inc,Bucks,40.1623,-74.7674,354744,519523,BIOMASS,Pennsylvania,PA
Wheelabrator Frackville Energy,Waste Management Inc,Schuylkill,40.7817,-76.1781,365747,358658,COAL,Pennsylvania,PA
William F Matson Generating Station,Allegheny Electric Coop Inc,Juniata,40.5342,-77.406,72982,0,HYDRO,Pennsylvania,PA
Wind Park Bear Creek,Infigen Energy,Luzerne,41.1782,-75.9931,57911,0,WIND,Pennsylvania,PA
WPS Westwood Generation LLC,Integrys Energy Services,Schuylkill,40.6191,-76.45,157439,309459,COAL,Pennsylvania,PA
York Cogen Facility,Morris Energy Group,York,39.9806,-76.6867,42160,20966,GAS,Pennsylvania,PA
